Appliance_ID,Purchase_Date,Appliance_Category,Brand,Purchase_Channel,Region,City,Purchase_Price_INR,Appliance_Age_Years,Household_Size,Daily_Usage_Hours,Annual_Usage_Hours,Usage_Intensity_Score,Service_Calls_Last_12M,Repair_History,Prior_Claims,Extended_Warranty,Claim_Filed,Claim_Outcome,Claim_Amount_INR,Claim_Probability,Claim_Risk_Level,Suggested_Annual_Premium_INR,Customer_Satisfaction
APP-04635,2022-11-18,Washing Machine,Whirlpool,Authorized Dealer,North,Amritsar,27000,2.7,5,3.0,1154.0,3.0,0,No,0,Yes,0,No Claim,0,0.1071,Low,700,4.2
APP-04636,2024-11-30,Washing Machine,Haier,Authorized Dealer,South,Bengaluru,30000,9.5,4,2.9,1203.0,2.8,2,Yes,1,Yes,1,Approved,38000,0.8493,High,1300,3.6
APP-04637,2023-01-08,Washing Machine,Samsung,Authorized Dealer,East,Guwahati,36000,2.7,2,0.9,364.0,1.3,0,No,0,No,0,No Claim,0,0.062,Low,900,4.6
APP-04638,2023-12-29,Microwave,Samsung,Online Marketplace,Northeast,Agartala,16000,3.5,7,1.7,537.0,2.8,2,Yes,1,No,0,No Claim,0,0.3446,Medium,500,3.7
APP-04639,2021-06-02,Refrigerator,Haier,Unauthorized Reseller,West,Mumbai,21000,5.1,7,12.9,5341.0,8.9,2,Yes,1,No,1,Approved,23500,0.8071,High,900,2.5
APP-04640,2022-07-20,Air Conditioner,Onida,Online Marketplace,South,Chennai,69500,2.0,7,7.0,2583.0,6.2,0,No,0,No,0,No Claim,0,0.1694,Low,1700,4.6
APP-04641,2022-06-13,Washing Machine,Godrej,Authorized Dealer,North,Delhi,34500,4.8,7,1.4,581.0,2.4,1,Yes,0,No,0,No Claim,0,0.2829,Medium,1100,4.6
APP-04642,2025-12-02,Microwave,Samsung,Online Marketplace,West,Vadodara,15000,4.7,1,1.2,476.0,1.1,1,Yes,0,No,0,No Claim,0,0.1781,Low,400,4.0
APP-04643,2024-08-31,Washing Machine,O General,Online Marketplace,East,Guwahati,34500,0.5,1,1.3,417.0,1.4,1,Yes,2,No,0,No Claim,0,0.1459,Low,900,3.0
APP-04644,2023-07-08,Washing Machine,Godrej,Unauthorized Reseller,North,Dehradun,43500,3.4,7,2.9,1038.0,3.2,1,Yes,1,No,0,No Claim,0,0.498,High,1900,2.5
APP-04645,2022-05-27,Washing Machine,IFB,Unauthorized Reseller,West,Pune,49000,6.1,5,3.6,1397.0,3.0,1,Yes,0,Yes,0,No Claim,0,0.6161,High,2100,4.0
APP-04646,2022-05-25,Air Conditioner,Haier,Authorized Dealer,South,Bengaluru,42000,2.5,7,5.3,1748.0,5.0,1,Yes,1,No,0,No Claim,0,0.256,Medium,1300,3.2
APP-04647,2023-10-13,Refrigerator,Bosch,Online Marketplace,North,Chandigarh,54000,2.1,1,6.9,2853.0,4.4,2,Yes,1,No,0,No Claim,0,0.2462,Medium,1700,3.6
APP-04648,2022-08-13,Microwave,O General,Authorized Dealer,East,Guwahati,10500,4.9,2,2.2,788.0,1.6,0,No,0,No,0,No Claim,0,0.1116,Low,300,2.3
APP-04649,2023-07-27,Air Conditioner,O General,Online Marketplace,East,Ranchi,55000,2.2,2,7.6,2672.0,4.9,2,Yes,1,No,1,Approved,48500,0.2769,Medium,1800,4.6
APP-04650,2024-05-08,Washing Machine,Onida,Authorized Dealer,Central,Raipur,26500,3.6,5,3.3,1068.0,3.3,1,Yes,0,No,0,No Claim,0,0.201,Medium,800,4.1
APP-04651,2024-05-31,Air Conditioner,Samsung,Authorized Dealer,West,Nagpur,20500,5.7,5,15.8,5457.0,10,4,Yes,2,No,1,Approved,28000,0.8661,High,900,2.6
APP-04652,2023-03-15,Microwave,Bosch,Authorized Dealer,South,Chennai,10500,4.1,7,4.7,1795.0,4.6,1,Yes,0,Yes,0,No Claim,0,0.2107,Medium,300,3.5
APP-04653,2021-07-28,Refrigerator,Whirlpool,Online Marketplace,Central,Gwalior,85500,4.2,6,7.2,2658.0,6.1,2,Yes,1,No,0,No Claim,0,0.5215,High,3700,4.5
APP-04654,2022-06-04,Washing Machine,Voltas,Authorized Dealer,North,Delhi,40500,0.3,1,2.7,1107.0,2.1,1,Yes,1,No,0,No Claim,0,0.0797,Low,1000,3.4
APP-04655,2023-01-18,Air Conditioner,Onida,Authorized Dealer,North,Chandigarh,117500,3.0,3,10.0,3668.0,6.7,1,Yes,1,Yes,0,No Claim,0,0.3407,Medium,3800,3.7
APP-04656,2021-06-25,Microwave,O General,Online Marketplace,East,Guwahati,6000,5.9,1,2.2,838.0,1.3,2,Yes,2,No,1,Approved,7500,0.5951,High,300,2.8
APP-04657,2022-04-07,Washing Machine,Whirlpool,Unauthorized Reseller,North,Delhi,29500,2.9,4,0.3,100.0,0.9,1,Yes,0,No,1,Rejected,25000,0.2093,Medium,900,4.3
APP-04658,2022-05-12,Refrigerator,LG,Unauthorized Reseller,Central,Bhopal,45500,6.5,1,10.1,3841.0,6.5,3,Yes,2,Yes,1,Approved,53000,0.89,High,2000,1.5
APP-04659,2024-02-15,Microwave,Samsung,Online Marketplace,North,Amritsar,10500,2.6,2,1.0,395.0,0.7,1,Yes,0,No,0,No Claim,0,0.0955,Low,300,4.0
APP-04660,2023-05-05,Air Conditioner,Whirlpool,Authorized Dealer,East,Patna,35500,9.5,4,9.2,3152.0,6.3,1,Yes,0,No,1,Approved,40500,0.6893,High,1600,3.3
APP-04661,2021-09-12,Air Conditioner,Haier,Authorized Dealer,Central,Indore,33000,1.3,3,11.0,3563.0,7.5,2,Yes,1,No,1,Approved,23500,0.2462,Medium,1100,3.6
APP-04662,2023-02-02,Refrigerator,Bosch,Unauthorized Reseller,North,Amritsar,30500,2.5,1,8.8,2873.0,5.4,4,Yes,2,No,1,Partially Approved,34000,0.6798,High,1300,3.2
APP-04663,2025-08-16,Refrigerator,Voltas,Authorized Dealer,West,Nagpur,42500,2.1,1,6.3,2313.0,4.3,1,Yes,1,No,0,No Claim,0,0.1591,Low,1100,4.0
APP-04664,2025-08-07,Washing Machine,Whirlpool,Authorized Dealer,East,Ranchi,24000,3.2,7,2.7,949.0,3.2,1,Yes,0,Yes,0,No Claim,0,0.1848,Medium,800,3.9
APP-04665,2023-01-23,Refrigerator,Voltas,Unauthorized Reseller,South,Thiruvananthapuram,17500,2.3,3,2.2,772.0,2.3,0,Yes,1,No,0,No Claim,0,0.2267,Medium,600,4.7
APP-04666,2024-05-28,Microwave,Blue Star,Authorized Dealer,Central,Raipur,9500,1.7,4,1.0,314.0,1.5,1,Yes,0,Yes,0,No Claim,0,0.073,Low,200,4.2
APP-04667,2023-08-17,Air Conditioner,Blue Star,Authorized Dealer,South,Coimbatore,28000,1.6,3,9.3,3881.0,6.0,1,Yes,1,No,0,No Claim,0,0.168,Low,700,3.5
APP-04668,2022-05-02,Refrigerator,Haier,Authorized Dealer,West,Vadodara,36500,0.2,2,12.1,4354.0,7.2,1,Yes,1,No,1,Approved,15500,0.129,Low,900,4.3
APP-04669,2021-06-23,Refrigerator,Onida,Authorized Dealer,North,Jaipur,35000,2.1,1,14.3,5689.0,8.3,2,Yes,1,Yes,0,No Claim,0,0.3555,Medium,1100,3.5
APP-04670,2025-06-05,microwave,Godrej,Authorized Dealer,East,Patna,6500,3.9,6,1.6,496.0,2.5,1,Yes,2,Yes,0,No Claim,0,0.4327,High,300,3.5
APP-04671,2024-12-16,Washing Machine,Whirlpool,Authorized Dealer,West,Ahmedabad,32500,0.2,5,2.5,862.0,3.1,0,No,0,No,0,No Claim,0,0.0371,Low,800,3.6
APP-04672,2023-11-16,Refrigerator,Godrej,Authorized Dealer,South,Chennai,63000,2.1,4,4.8,1904.0,3.9,2,Yes,1,Yes,0,No Claim,0,0.2739,Medium,2000,3.4
APP-04673,2021-03-03,Refrigerator,Haier,Online Marketplace,Central,Indore,45000,1.2,2,9.9,3796.0,6.4,1,Yes,2,No,1,Partially Approved,27000,0.327,Medium,1400,3.4
APP-04674,2021-05-31,Microwave,IFB,Authorized Dealer,West,Mumbai,11000,0.8,6,2.2,826.0,3.0,1,Yes,0,Yes,0,No Claim,0,0.0736,Low,300,3.7
APP-04675,2021-12-08,Washing Machine,IFB,Authorized Dealer,North,Jaipur,40000,1.3,6,5.0,1718.0,4.6,0,No,0,Yes,0,No Claim,0,0.0929,Low,1000,3.4
APP-04676,2021-01-01,Washing Machine,LG,Authorized Dealer,Northeast,Shillong,27500,3.2,7,4.0,1571.0,4.3,2,Yes,1,No,0,No Claim,0,0.3024,Medium,900,2.7
APP-04677,2022-01-13,Washing Machine,Bosch,Authorized Dealer,Central,Raipur,20000,5.1,4,3.9,1547.0,3.7,2,Yes,0,Yes,0,No Claim,0,0.3432,Medium,600,2.8
APP-04678,2024-10-06,Refrigerator,Bosch,Online Marketplace,South,Kochi,51500,2.0,4,8.0,2861.0,5.6,2,Yes,1,Yes,1,Approved,46000,0.3318,Medium,1600,1.6
APP-04679,2025-09-21,Air Conditioner,Whirlpool,Authorized Dealer,East,Ranchi,65500,2.4,7,9.1,3108.0,6.8,1,Yes,0,Yes,0,No Claim,0,0.1906,Medium,2100,5
APP-04680,2023-05-21,Refrigerator,Haier,Unauthorized Reseller,Northeast,Imphal,35000,0.2,5,4.4,1580.0,3.5,2,Yes,2,Yes,1,Approved,21500,0.4251,High,1500,2.7
APP-04681,2022-08-07,Air Conditioner,IFB,Authorized Dealer,East,Siliguri,54000,3.8,6,6.2,2570.0,5.2,2,Yes,1,Yes,0,No Claim,0,0.4695,High,2400,2.8
APP-04682,2024-02-01,Washing Machine,IFB,Unauthorized Reseller,East,Ranchi,49000,0.7,7,0.3,94.0,1.8,2,Yes,1,Yes,0,No Claim,0,0.3311,Medium,1600,3.2
APP-04683,2023-03-21,Air Conditioner,LG,Online Marketplace,Central,Gwalior,26500,3.7,7,6.9,2421.0,5.8,2,Yes,0,Yes,0,No Claim,0,0.3782,Medium,800,4.4
APP-04684,2024-09-30,Refrigerator,Onida,Authorized Dealer,East,Ranchi,35000,0.4,4,7.6,2961.0,5.1,0,No,0,Yes,0,No Claim,0,0.0675,Low,900,3.8
APP-04685,2022-07-17,Air Conditioner,Samsung,Authorized Dealer,West,Surat,21000,0.7,6,3.2,1232.0,3.1,0,No,0,No,0,No Claim,0,0.0436,Low,500,4.0
APP-04686,2022-01-28,Refrigerator,LG,Online Marketplace,North,Delhi,32000,1.8,6,5.4,2068.0,4.6,1,Yes,0,No,0,No Claim,0,0.1279,Low,800,3.2
APP-04687,2023-04-19,Washing Machine,Whirlpool,Authorized Dealer,North,Amritsar,22500,4.2,1,2.6,1022.0,1.7,1,Yes,1,Yes,0,No Claim,0,0.2709,Medium,700,5
APP-04688,2023-07-15,Microwave,Samsung,Unauthorized Reseller,West,Surat,13500,0.7,1,1.9,773.0,1.7,1,Yes,0,No,0,No Claim,0,0.0713,Low,300,4.0
APP-04689,2023-06-13,Washing Machine,Whirlpool,Authorized Dealer,South,Hyderabad,54500,0.7,4,4.7,1526.0,3.8,1,Yes,0,No,0,No Claim,0,0.0642,Low,1400,3.6
APP-04690,2021-12-20,Refrigerator,Bosch,Online Marketplace,North,Jaipur,45000,3.6,6,8.6,3069.0,6.9,2,Yes,2,No,1,Approved,44000,0.6078,High,2000,3.2
APP-04691,2024-04-13,Air Conditioner,Samsung,Online Marketplace,South,Hyderabad,44500,2.5,4,4.4,1824.0,3.8,1,Yes,0,Yes,0,No Claim,0,0.1707,Low,1100,4.1
APP-04692,2023-06-28,Air Conditioner,Blue Star,Authorized Dealer,East,Kolkata,43000,1.6,3,9.6,3779.0,6.1,2,Yes,0,Yes,0,No Claim,0,0.1649,Low,1100,4.1
APP-04693,2021-09-06,Refrigerator,Whirlpool,Authorized Dealer,East,Ranchi,72500,2.8,4,8.6,3148.0,6.2,1,Yes,0,Yes,0,No Claim,0,0.1697,Low,1800,3.8
APP-04694,2024-04-06,Refrigerator,IFB,Authorized Dealer,North,Chandigarh,38000,1.0,1,7.9,3042.0,5.1,3,Yes,1,Yes,0,No Claim,0,0.2449,Medium,1200,2.0
APP-04695,2025-11-04,Microwave,Onida,Authorized Dealer,North,Jaipur,16500,2.1,3,1.8,577.0,1.4,1,Yes,1,No,0,No Claim,0,0.1365,Low,400,2.6
APP-04696,2021-07-31,Washing Machine,Whirlpool,Online Marketplace,West,Nagpur,17500,1.6,6,3.1,1086.0,3.6,1,Yes,0,No,0,No Claim,0,0.1299,Low,400,3.1
APP-04697,2024-03-20,Washing Machine,LG,Authorized Dealer,Central,Gwalior,22500,3.4,3,2.6,1080.0,2.5,2,Yes,1,No,0,No Claim,0,0.2449,Medium,700,3.3
APP-04698,2024-04-01,Washing Machine,Bosch,Authorized Dealer,North,Dehradun,35500,2.8,1,5.4,2098.0,3.0,2,Yes,1,Yes,0,No Claim,0,0.2554,Medium,1100,3.6
APP-04699,2021-01-15,Microwave,Samsung,Authorized Dealer,East,Bhubaneswar,18000,4.9,7,1.6,604.0,2.5,2,Yes,1,Yes,0,No Claim,0,0.4131,Medium,600,3.5
APP-04700,2024-02-04,Microwave,Samsung,Authorized Dealer,West,Ahmedabad,15500,1.1,2,2.6,933.0,2.2,1,Yes,0,Yes,1,Approved,8500,0.0508,Low,400,4.1
APP-04701,2022-10-05,Washing Machine,Haier,Online Marketplace,East,Ranchi,18500,3.1,5,3.3,1295.0,3.4,1,Yes,0,No,0,No Claim,0,0.2306,Medium,600,4.2
APP-04702,2021-11-23,Air Conditioner,Godrej,Authorized Dealer,West,Surat,75000,3.0,4,3.0,1098.0,2.9,0,No,0,Yes,0,No Claim,0,0.129,Low,1900,4.4
APP-04703,2024-04-09,Refrigerator,LG,Authorized Dealer,North,Delhi,38000,7.1,6,8.0,3173.0,6.3,2,Yes,0,Yes,1,Approved,49000,0.5762,High,1700,3.7
APP-04704,2021-07-18,Washing Machine,Voltas, Authorized Dealer ,North,Lucknow,39500,2.1,4,3.3,1268.0,2.9,0,No,0,Yes,0,No Claim,0,0.0967,Low,1000,4.4
APP-04705,2025-11-01,Air Conditioner,IFB,Authorized Dealer,South,Bengaluru,45500,5.4,3,7.0,2660.0,5.0,1,Yes,2,No,1,Approved,36000,0.5861,High,2000,3.0
APP-04706,2025-06-11,Washing Machine,LG,Online Marketplace,East,Kolkata,52000,1.9,6,2.4,781.0,2.8,1,Yes,1,No,0,No Claim,0,0.1958,Medium,1700,4.1
APP-04707,2025-05-05,Washing Machine,Samsung,Online Marketplace,South,Hyderabad,61500,1.6,3,2.7,879.0,2.5,1,Yes,0,Yes,0,No Claim,0,0.1155,Low,1500,4.0
APP-04708,2025-10-04,Refrigerator,Bosch,Online Marketplace,South,Thiruvananthapuram,86500,0.5,4,7.5,2394.0,5.3,2,Yes,0,No,0,No Claim,0,0.1176,Low,2200,3.6
APP-04709,2021-01-06,Microwave,Godrej,Authorized Dealer,South,Kochi,8000,2.7,5,2.1,732.0,2.2,0,No,0,No,0,No Claim,0,0.0859,Low,200,4.4
APP-04710,2022-03-27,Refrigerator,Voltas,Authorized Dealer,Northeast,Agartala,49500,0.7,5,12.8,5064.0,8.5,2,Yes,0,Yes,0,No Claim,0,0.1747,Low,1200,4.0
APP-04711,2024-11-12,Refrigerator,Samsung,Authorized Dealer,West,Surat,36500,2.4,7,8.2,2692.0,6.2,1,Yes,0,No,0,No Claim,0,0.1406,Low,900,4.4
APP-04712,2024-10-24,Refrigerator,IFB,Authorized Dealer,West,Vadodara,81000,0.8,5,8.6,3596.0,6.4,1,Yes,1,No,0,No Claim,0,0.1521,Low,2000,2.9
APP-04713,2022-10-31,Washing Machine,Bosch,Authorized Dealer,West,Ahmedabad,20000,5.9,4,5.9,2369.0,4.1,2,Yes,1,No,0,No Claim,0,0.5342,High,900,3.7
APP-04714,2023-10-27,Washing Machine,O General,Online Marketplace,South,Kochi,19000,3.6,5,3.3,1250.0,3.5,0,No,0,No,0,No Claim,0,0.1611,Low,500,4.4
APP-04715,2024-02-24,Air Conditioner,Voltas,Authorized Dealer,Central,Jabalpur,40500,1.2,2,1.8,725.0,1.5,1,Yes,0,Yes,0,No Claim,0,0.0746,Low,1000,4.7
APP-04716,2023-10-16,Air Conditioner,LG,Authorized Dealer,North,Amritsar,32000,3.0,7,4.8,1942.0,4.4,0, no ,0,Yes,0,No Claim,0,0.1254,Low,800,3.3
APP-04717,2022-10-23,Air Conditioner,Panasonic,Authorized Dealer,North,Dehradun,122500,1.2,6,5.4,1921.0,4.9,1,Yes,1,Yes,1,Rejected,81500,0.1806,Medium,3900,3.2
APP-04718,2024-01-25,Washing Machine,Blue Star,Authorized Dealer,West,Mumbai,21000,1.7,4,3.0,1162.0,3.0,1,Yes,1,No,0,No Claim,0,0.1393,Low,500,4.0
APP-04719,2024-08-24,Washing Machine,Onida,Authorized Dealer,East,Siliguri,28000,1.6,4,2.0,666.0,2.5,1,Yes,1,Yes,1,Approved,18000,0.1768,Low,700,3.4
APP-04720,2025-01-18,Washing Machine,Blue Star,Authorized Dealer,East,Kolkata,83500,5.6,6,2.7,878.0,3.1,2,Yes,1,No,0,No Claim,0,0.5185,High,3700,3.1
APP-04721,2025-11-25,Washing Machine,Onida,Authorized Dealer,Northeast,Agartala,38000,0.2,6,4.3,1467.0,3.6,1,Yes,2,Yes,0,No Claim,0,0.2265,Medium,1200,3.3
APP-04722,2021-07-29,Air Conditioner,IFB,Authorized Dealer,East,Guwahati,87500,2.9,1,6.1,2110.0,3.8,2,Yes,1,No,0,No Claim,0,0.2707,Medium,2800,3.9
APP-04723,2022-04-24,Air Conditioner,Bosch,Authorized Dealer,South,Hyderabad,68500,0.6,2,7.5,2825.0,5.1,1,Yes,1,No,0,No Claim,0,0.0955,Low,1700,3.7
APP-04724,2023-09-02,Air Conditioner,Voltas,Authorized Dealer,East,Siliguri,34000,4.6,3,6.4,2280.0,4.5,1,Yes,0,No,1,Approved,26000,0.2509,Medium,1100,3.3
APP-04725,2023-07-11,Air Conditioner,Panasonic,Authorized Dealer,North,Amritsar,48000,1.1,4,6.8,2713.0,5.2,1,Yes,0,No,0,No Claim,0,0.0883,Low,1200,3.6
APP-04726,2021-03-22,Refrigerator,Haier,Authorized Dealer,East,Kolkata,25000,0.2,2,8.6,3268.0,5.5,0,No,0,Yes,0,No Claim,0,0.0563,Low,600,3.0
APP-04727,2024-09-25,Washing Machine,Samsung,Authorized Dealer,North,Amritsar,35000,9.5,2,3.6,1446.0,2.6,3,Yes,1,Yes,1,Approved,53000,0.843,High,1500,2.9
APP-04728,2025-01-31,Washing Machine,Panasonic,Online Marketplace,Central,Jabalpur,36000,5.0,7,6.3,2100.0,5.4,0,No,0,No,1,Approved,28000,0.3562,Medium,1200,3.2
APP-04729,2023-07-10,Air Conditioner,Samsung,Online Marketplace,North,Jaipur,66500,1.1,4,11.4,3787.0,7.9,2,Yes,0,No,0,No Claim,0,0.1781,Low,1700,2.8
APP-04730,2024-08-17,Air Conditioner,Voltas,Authorized Dealer,Central,Bhopal,35500,2.3,5,9.2,3675.0,6.5,2,Yes,3,Yes,1,Approved,30500,0.6278,High,1600,2.9
APP-04731,2025-08-27,Microwave,Blue Star,Unauthorized Reseller,South,Bengaluru,11500,9.5,3,1.3,504.0,1.2,2,Yes,1,No,1,Approved,16000,0.8573,High,500,3.0
APP-04732,2022-08-30,Refrigerator,Onida,Authorized Dealer,South,Chennai,27500,0.7,1,9.7,3944.0,5.9,2,Yes,0,Yes,0,No Claim,0,0.1258,Low,700,2.6
APP-04733,2024-11-09,Washing Machine,Whirlpool,Authorized Dealer,Central,Gwalior,31000,9.5,3,1.1,377.0,1.4,1,Yes,1,Yes,0,No Claim,0,0.7352,High,1400,3.4
APP-04734,2023-10-26,Washing Machine,LG,Online Marketplace,East,Guwahati,30500,1.9,5,4.0,1538.0,3.9,0,No,0,No,0,No Claim,0,0.0939,Low,800,4.5
APP-04735,2025-09-19,Washing Machine,Whirlpool,Online Marketplace,South,Bengaluru,40000,3.6,3,2.4,926.0,2.3,1,Yes,1,No,0,No Claim,0,0.2965,Medium,1300,3.6
APP-04736,2022-04-14,Refrigerator,Samsung,Authorized Dealer,North,Jaipur,42500,3.5,5,8.6,3334.0,6.4,1,Yes,0,Yes,1,Partially Approved,34500,0.2077,Medium,1400,5.0
APP-04737,2025-03-22,Microwave,Haier,Online Marketplace,Central,Indore,9000,2.0,3,0.2,78.0,0.9,1,Yes,1,No,0,No Claim,0,0.1655,Low,200,3.2
APP-04738,2021-08-30,Air Conditioner,Samsung,Authorized Dealer,North,Delhi,94500,5.2,7,9.3,3230.0,7.5,1,Yes,0,No,0,No Claim,0,0.3412,Medium,3000,5.0
APP-04739,2023-02-12,Air Conditioner,Onida,Unauthorized Reseller,East,Kolkata,66000,3.0,6,11.4,4564.0,8.5,2,Yes,1,No,0,No Claim,0,0.642,High,2900,2.4
APP-04740,2021-09-04,Washing Machine,Blue Star,Online Marketplace,East,Patna,20000,9.5,3,2.5,812.0,2.0,2,Yes,0,Yes,1,Approved,29000,0.79,High,900,3.9
APP-04741,2023-10-27,Washing Machine,Godrej,Authorized Dealer,North,Delhi,27000,1.2,6,2.1,813.0,2.8,2,Yes,1,No,0,No Claim,0,0.1962,Medium,900,3.7
APP-04742,2021-12-11,Refrigerator,LG,Online Marketplace,East,Bhubaneswar,43000,1.5,1,8.0,2564.0,4.6,2,Yes,1,No,0,No Claim,0,0.2067,Medium,1400,3.9
APP-04743,2022-04-01,Air Conditioner,Voltas,Authorized Dealer,East,Kolkata,72500,1.1,6,6.7,2662.0,5.4,2,Yes,1,Yes,1,Approved,57500,0.2496,Medium,2300,3.6
APP-04744,2021-05-08,Air Conditioner,Panasonic,Authorized Dealer,South,Thiruvananthapuram,31000,6.1,5,11.0,4219.0,7.3,3,Yes,1,No,1,Approved,38500,0.7402,High,1400,3.4
APP-04745,2024-02-08,Air Conditioner,Panasonic,Unauthorized Reseller,North,Dehradun,50500,4.2,3,10.5,3743.0,7.2,1,Yes,0,No,1,Approved,39000,0.4413,High,2200,3.9
APP-04746,2023-01-10,Washing Machine,Godrej,Unauthorized Reseller,Central,Jabalpur,21000,3.4,4,2.6,906.0,2.4,1,Yes,1,No,0,No Claim,0,0.4413,High,900,3.1
APP-04747,2024-04-19,Air Conditioner,Panasonic,Online Marketplace,South,Chennai,52000,5.5,6,12.8,4622.0,8.6,1,Yes,1,No,1,Approved,42000,0.6777,High,2300,3.3
APP-04748,2023-10-16,Washing Machine,Godrej,Online Marketplace,South,Bengaluru,22000,2.5,6,4.3,1655.0,3.9,1,Yes,0,No,1,Approved,18000,0.2181,Medium,700,2.5
APP-04749,2025-05-06,Refrigerator,IFB,Online Marketplace,North,Lucknow,24000,0.8,3,14.6,4703.0,9.4,2,Yes,1,No,0,No Claim,0,0.3169,Medium,800,3.5
APP-04750,2021-10-23,Air Conditioner,Samsung,Unauthorized Reseller,West,Surat,32000,1.7,3,5.9,2320.0,4.2,1,Yes,1,No,1,Approved,24500,0.2522,Medium,1000,4.9
APP-04751,2023-09-11,Refrigerator,Haier,Online Marketplace,Northeast,Imphal,51500,0.9,4,7.5,2766.0,5.3,0,No,0,No,0,No Claim,0,0.0939,Low,1300,3.7
APP-04752,2023-07-05,Air Conditioner,Samsung,Authorized Dealer,North,Chandigarh,24000,1.3,4,9.7,3028.0,6.3,0,No,0,Yes,0,No Claim,0,0.0804,Low,600,4.8
APP-04753,2021-06-25,Refrigerator,Voltas,Authorized Dealer,South,Hyderabad,24500,0.2,5,8.2,2718.0,6.2,1,Yes,0,No,0,No Claim,0,0.0742,Low,600,3.9
APP-04754,2021-11-26,Washing Machine,Voltas,Authorized Dealer,North,Chandigarh,24000,6.0,4,4.2,1702.0,3.8,1,Yes,1,Yes,0,No Claim,0,0.5354,High,1000,2.8
APP-04755,2022-08-16,Washing Machine,Panasonic,Online Marketplace,Central,Raipur,25000,2.7,6,0.3,112.0,1.9,0,No,0,No,0,No Claim,0,0.1332,Low,600,5.0
APP-04756,2025-06-22,Washing Machine,Whirlpool,Unauthorized Reseller,North,Amritsar,14500,0.7,3,1.4,448.0,1.7,1,Yes,2,No,0,No Claim,0,0.2598,Medium,500,2.8
APP-04757,2022-09-30,Air Conditioner,Voltas,Unauthorized Reseller,South,Hyderabad,36000,3.1,2,9.5,3835.0,6.4,3,Yes,1,No,1,Approved,39000,0.617,High,1600,3.7
APP-04758,2024-07-19,Air Conditioner,IFB,Unauthorized Reseller,South,Thiruvananthapuram,39500,8.2,5,13.2,5286.0,8.8,3,Yes,1,No,1,Approved,53500,0.943,High,1700,3.1
APP-04759,2023-11-06,Refrigerator,IFB,Online Marketplace,West,Pune,26500,8.9,6,6.5,2304.0,4.9,2,Yes,0,No,1,Approved,33500,0.8027,High,1200,3.9
APP-04760,2025-06-23,Washing Machine,Whirlpool,Authorized Dealer,North,Delhi,63000,9.5,6,3.2,1126.0,3.0,2,Yes,1,No,0,No Claim,0,0.8186,High,2800,3.4
APP-04761,2023-08-31,Washing Machine,Voltas,Online Marketplace,North,Lucknow,56500,1.2,7,2.5,940.0,3.6,1,Yes,0,Yes,0,No Claim,0,0.1576,Low,1400,4.8
APP-04762,2021-12-08,Air Conditioner,Voltas,Authorized Dealer,West,Pune,55000,1.6,5,7.3,2891.0,5.6,2,Yes,1,No,1,Approved,41500,0.2442,Medium,1800,2.6
APP-04763,2022-02-24,Microwave,Voltas,Authorized Dealer,West,Ahmedabad,8000,1.0,4,1.2,383.0,1.4,0,No,0,No,0,No Claim,0,0.04,Low,200,4.5
APP-04764,2024-03-21,Air Conditioner,Panasonic,Authorized Dealer,North,Delhi,50500,2.3,6,7.4,2803.0,5.5,1,Yes,0,Yes,0,No Claim,0,0.1773,Low,1300,4.7
APP-04765,2025-03-02,Washing Machine,Godrej,Online Marketplace,North,Lucknow,24000,5.4,6,5.1,1910.0,4.5,2,Yes,0,Yes,1,Rejected,27000,0.5876,High,1000,3.4
APP-04766,2022-03-15,Refrigerator,Haier,Authorized Dealer,East,Bhubaneswar,40500,1.9,2,5.4,1906.0,3.8,1,Yes,0,Yes,0,No Claim,0,0.1137,Low,1000,4.3
APP-04767,2022-08-13,Washing Machine,Whirlpool,Authorized Dealer,West,Surat,16500,0.4,2,3.7,1209.0,2.3,0,No,0,Yes,0,No Claim,0,0.0415,Low,400,4.1
APP-04768,2023-12-12,Refrigerator,Voltas,Authorized Dealer,West,Mumbai,34500,7.6,3,7.6,2983.0,5.5,3,Yes,1,Yes,1,Partially Approved,44500,0.8066,High,1500,2.7
APP-04769,2025-12-01,Washing Machine,Samsung,Unauthorized Reseller,East,Patna,26000,9.5,3,2.7,927.0,1.9,3,Yes,2,No,1,Partially Approved,40500,0.9462,High,1100,2.6
APP-04770,2021-04-29,Refrigerator,Samsung,Authorized Dealer,West,Surat,39500,3.9,3,3.4,1246.0,2.7,0,No,0,Yes,0,No Claim,0,0.1221,Low,1000,5
APP-04771,2023-03-31,Air Conditioner,Whirlpool,Authorized Dealer,West,Nagpur,44500,2.9,3,1.3,425.0,1.4,0,No,0,No,0,No Claim,0,0.0745,Low,1100,4.8
APP-04772,2025-12-01,Refrigerator,IFB,Authorized Dealer,East,Ranchi,29000,7.3,6,8.9,2764.0,6.8,3,Yes,0,No,1,Approved,37000,0.7079,High,1300,4.0
APP-04773,2025-04-30,Refrigerator,Whirlpool,Online Marketplace,South,Kochi,31000,0.6,1,9.8,4028.0,5.7,1,Yes,1,Yes,0,No Claim,0,0.1694,Low,800,3.1
APP-04774,2022-07-06,Air Conditioner,Godrej,Online Marketplace,East,Bhubaneswar,92500,9.4,2,5.5,1787.0,3.6,3,Yes,1,Yes,1,Approved,129000,0.9174,High,4000,3.2
